18253,1,591210
18253,1,591210
18504,1,239916
18504,1,241764
18504,1,243392
18504,1,244052
18504,1,245900
18504,1,246010
18504,1,248232
18504,1,248232
18504,1,248958
18466,1,402163
18466,1,402163
18466,1,402471
18466,1,403505
18466,1,405551
18466,1,406629
18466,1,406981
18466,1,407773
18255,1,428337
18255,1,428425
18255,1,429349
18255,1,429459
18255,1,431791
18255,1,432363
18255,1,433903
18255,1,434211
18255,1,434211
18255,1,435135
18255,1,448359
18255,1,448777
18255,1,451461
18255,1,454915
18255,1,456983
18255,1,457335
18255,1,457577
18255,1,457929
18255,1,458919
18255,1,188791
18255,1,189055
18255,1,190837
18255,1,191409
18255,1,192597
18259,1,2341
18259,1,2847
18259,1,3045
18259,1,4189
18259,1,5157
18259,1,5993
18259,1,6609
18259,1,6917
18259,1,8061
18259,1,9227
18259,1,10371
18259,1,10437
18553,1,60172
18553,1,60238
18553,1,63010
18553,1,63054
18553,1,63560
18553,1,64352
18553,1,64352
18553,1,67608
18553,1,67784
18553,1,68158
18553,1,68378
18390,1,494562
18390,1,494694
18390,1,494694
18390,1,494782
18390,1,495860
18390,1,496300
18390,1,497136
18390,1,502086
18390,1,502658
18390,1,502790
18255,1,27513
18255,1,28283
18255,1,28943
18255,1,29471
18255,1,29581
18255,1,30637
18255,1,32727
18253,1,470027
18253,1,470335
18253,1,470335
18253,1,470731
18253,1,473107
18253,1,475065
18253,1,475285
18253,1,475769
18255,1,486410
18255,1,487554
18255,1,489072
18255,1,489116
18255,1,489600
18255,1,489622
18255,1,490964
18255,1,491382
18255,1,491888
18255,1,491998
18255,1,491998
18255,1,492988
18255,1,44723
18255,1,45339
18255,1,46549
18255,1,50069
18255,1,50905
18255,1,51763
18255,1,53435
18255,1,53809
18255,1,53809
18255,1,54051
18255,1,72171
18255,1,76901
18255,1,78595
18255,1,78881
18255,1,80091
18255,1,172253
18255,1,172253
18255,1,172451
18255,1,172781
18255,1,174629
18255,1,174629
18255,1,174893
18255,1,175619
18255,1,176279
18255,1,176587
18255,1,176719
18255,1,176851
18255,1,177335
18255,1,178259
18255,1,179491
18255,1,443139
18255,1,443711
18255,1,445207
18255,1,445207
18255,1,446263
18255,1,447495
18255,1,448243
18255,1,449013
18255,1,449079
18255,1,449343
18255,1,449343
18506,1,738225
18506,1,738687
18506,1,739853
18506,1,742449
18506,1,742449
18506,1,742713
18506,1,743043
18506,1,744253
18506,1,745771
18506,1,745793
18506,1,748037
18506,1,748037
18466,1,283477
18466,1,283587
18466,1,283807
18466,1,284467
18466,1,284467
18466,1,284951
18466,1,287041
18466,1,287547
18466,1,289351
18466,1,290011
18466,1,291177
18466,1,291969
18466,1,291991
18466,1,292277
18466,1,292431
18506,1,163030
18506,1,164196
18506,1,164988
18506,1,166308
18506,1,166572
18255,1,222758
18255,1,222758
18255,1,223924
18255,1,225596
18255,1,226168
18255,1,226806
18255,1,226916
18255,1,229226
18264,1,309245
18264,1,309377
18264,1,310279
18264,1,310279
18264,1,311181
18264,1,311269
18264,1,311709
18264,1,313887
18264,1,314767
18264,1,315053
18264,1,315053
18264,1,315405
18264,1,315581
18264,1,316505
18506,1,16949
18506,1,17037
18506,1,18753
18506,1,18863
18506,1,19105
18506,1,22097
18506,1,24011
18506,1,25441
18506,1,25441
18506,1,25441
18264,1,457817
18264,1,459951
18264,1,461315
18264,1,461777
18264,1,462481
18264,1,464835
18264,1,464835
18422,1,258487
18422,1,263921
18422,1,266715
18422,1,268101
18422,1,268915
18422,1,269927
18422,1,270565
18255,1,140053
18255,1,140801
18255,1,141483
18255,1,141527
18255,1,142209
18255,1,142517
18255,1,143991
18255,1,145443
18255,1,145927
18529,1,129282
18529,1,129282
18529,1,129898
18529,1,130382
18529,1,130492
18529,1,133176
18529,1,133176
18529,1,133396
18529,1,133396
18529,1,133396
18529,1,133858
18529,1,134518
18529,1,135068
18529,1,135684
18529,1,136014
18529,1,137290
18529,1,137884
18529,1,138830
18255,1,306658
18255,1,307890
18255,1,308726
18255,1,309276
18255,1,311168
18255,1,311630
18255,1,312400
18255,1,312444
18255,1,313588
18255,1,97037
18255,1,97037
18255,1,97499
18255,1,98225
18255,1,98401
18255,1,99853
18255,1,100117
18255,1,100117
18255,1,100777
18255,1,101657
18255,1,103659
18259,1,219098
18259,1,220396
18259,1,220528
18259,1,220550
18259,1,22096
